ts,action,price,pnl,size
1779771600000,BUY,84.55,-0.03860759629672208,2.283122193774221
1779771600000,BUY,84.36,-0.03852083765335866,2.283122193774221
1779771600000,SELL,84.73,0.33358241748797945,2.283122193774221
1779771600000,SELL,84.54,0.33375593477470633,2.283122193774221
1779775200000,BUY,84.55,-0.038633165148415215,2.2846342488713907
1779775200000,BUY,84.36,-0.038546349046958105,2.2846342488713907
1779775200000,SELL,84.73,0.3338033408341167,2.2846342488713907
1779775200000,SELL,84.54,0.333976973037031,2.2846342488713907
1779778800000,BUY,84.18,-0.03857495897370653,2.291218755862825
1779778800000,SELL,84.36,0.3351044903574564,2.291218755862825
1779782400000,BUY,84.36,-0.03861439243156617,2.288667166403874
1779786000000,BUY,84.36,-0.038600215970862245,2.287826930468364
1779786000000,SELL,84.54,0.3345665210535995,2.288667166403874
1779786000000,SELL,84.54,0.3344436920036029,2.287826930468364
1779789600000,BUY,84.55,-0.03819590231458106,2.2587760091413993
1779789600000,BUY,84.36,-0.038110068826233696,2.2587760091413993
1779789600000,SELL,84.73,0.33002524514364695,2.2587760091413993
1779789600000,SELL,84.54,0.3301969121203417,2.2587760091413993
1779807600000,BUY,84.36,-0.03860341619721949,2.2880166072320702
1779807600000,BUY,84.18,-0.03852104759935914,2.2880166072320702
1779807600000,BUY,83.99,-0.03843410296828432,2.2880166072320702
1779807600000,SELL,84.54,0.3344714197116285,2.2880166072320702
1779807600000,SELL,84.36,0.33463615690731674,2.2880166072320702
1779807600000,SELL,84.17,0.3348100461694989,2.2880166072320702
1779811200000,BUY,84.18,-0.03863544571178033,2.294811458290587
1779811200000,BUY,83.99,-0.038548242876365275,2.294811458290587
1779811200000,SELL,84.36,0.33562994464373114,2.294811458290587
1779811200000,SELL,84.17,0.3358043503145938,2.294811458290587
1779814800000,BUY,83.44,-0.038594272567288576,2.312696103025442
1779814800000,BUY,83.26,-0.03851101550757966,2.312696103025442
1779814800000,SELL,83.62,0.3389302392906003,2.312696103025442
1779814800000,SELL,83.44,0.33909675340998524,2.312696103025442
1779818400000,BUY,83.44,-0.038581339913332874,2.3119211357462173
1779818400000,SELL,83.62,0.33881666628589535,2.3119211357462173
1779822000000,BUY,83.62,-0.038586066085498784,2.3072271038925365
1779822000000,BUY,83.44,-0.03850300590975865,2.3072271038925365
1779822000000,SELL,83.8,0.3379626261781617,2.3072271038925365
1779822000000,SELL,83.62,0.33812874652967473,2.3072271038925365
1779825600000,BUY,83.81,-0.038602739963563976,2.302991287648489
1779829200000,BUY,83.62,-0.03862620127773998,2.3096269599222663
1779829200000,SELL,83.8,0.3383141570893965,2.3096269599222663
1779836400000,BUY,83.62,-0.03862066042595366,2.309295648526289
1779840000000,BUY,83.99,-0.038588122739974806,2.297185542324968
1779840000000,BUY,83.81,-0.03850542406045111,2.297185542324968
1779840000000,SELL,83.99,0.33716713647687235,2.302991287648489
1779840000000,SELL,83.8,0.33826562659611376,2.309295648526289
1779840000000,SELL,83.99,0.33631715213852764,2.297185542324968
1779843600000,BUY,83.81,-0.03863359783768775,2.3048322299062014
1779843600000,SELL,83.99,0.33743665778717047,2.3048322299062014
1779847200000,BUY,83.81,-0.0385907785382216,2.3022776839411523
1779847200000,BUY,83.62,-0.038503291986231834,2.3022776839411523
1779847200000,SELL,83.8,0.337237635143683,2.3022776839411523
1779850800000,BUY,83.44,-0.03857210760858807,2.311367905596121
1779850800000,SELL,83.99,0.3370626620397035,2.3022776839411523
1779850800000,SELL,83.62,0.3387355893009385,2.311367905596121
1779854400000,BUY,83.44,-0.03856564762382235,2.3109808020027773
1779854400000,BUY,83.26,-0.038482452314950254,2.3109808020027773
1779854400000,SELL,83.62,0.3386788584951268,2.3109808020027773
1779854400000,SELL,83.44,0.3388452491128382,2.3109808020027773
1779858000000,BUY,83.81,-0.03862253860166551,2.3041724496877167
1779858000000,BUY,83.62,-0.038534980048577375,2.3041724496877167
1779858000000,SELL,83.8,0.3375151804302397,2.3041724496877167
1779861600000,BUY,83.99,-0.03862854502384541,2.2995919171237893
1779861600000,BUY,83.81,-0.03854575971482896,2.2995919171237893
1779861600000,SELL,83.99,0.3373400633240634,2.3041724496877167
1779861600000,SELL,83.99,0.33666945503457424,2.2995919171237893
1779865200000,BUY,83.99,-0.03855236455654642,2.295056825607002
1779865200000,SELL,84.17,0.33615175477951287,2.297185542324968
1779865200000,SELL,84.17,0.33650388441657403,2.2995919171237893
1779865200000,SELL,84.17,0.3358402554047395,2.295056825607002
1779872400000,BUY,83.62,-0.038580997459669544,2.3069240289206854
1779872400000,SELL,83.8,0.33791823175628494,2.3069240289206854
1779876000000,BUY,83.81,-0.03859169838468347,2.3023325608330434
1779876000000,SELL,83.99,0.33707069623618385,2.3023325608330434
1779883200000,BUY,83.81,-0.03859675832415892,2.3026344305070343
1779883200000,BUY,83.62,-0.03850925821579965,2.3026344305070343
1779883200000,SELL,83.99,0.3371148911639348,2.3026344305070343
1779883200000,SELL,83.8,0.33728989138065335,2.3026344305070343
1779886800000,BUY,83.44,-0.03856703172410793,2.311063741856899
1779886800000,BUY,83.26,-0.038483833429401086,2.311063741856899
1779886800000,SELL,83.62,0.338691013496628,2.311063741856899
1779886800000,SELL,83.44,0.3388574100860089,2.311063741856899
1779890400000,BUY,83.81,-0.03861470880622531,2.303705333863818
1779890400000,BUY,83.62,-0.038527168003538496,2.303705333863818
1779890400000,BUY,83.44,-0.03844423461151939,2.303705333863818
1779890400000,BUY,83.26,-0.0383613012195003,2.303705333863818
1779890400000,SELL,83.99,0.3372716756989813,2.303705333863818
1779890400000,SELL,83.8,0.33744675730435497,2.303705333863818
1779890400000,SELL,83.62,0.3376126240884259,2.303705333863818
1779890400000,SELL,83.44,0.3377784908724314,2.303705333863818
1779894000000,BUY,84.36,-0.03861942529193735,2.288965463011934
1779894000000,BUY,84.18,-0.038537022535268924,2.288965463011934
1779894000000,BUY,83.99,-0.03845004184767446,2.288965463011934
1779894000000,SELL,84.54,0.33461012724495215,2.288965463011934
1779894000000,SELL,84.36,0.3347749327582565,2.288965463011934
1779894000000,SELL,84.17,0.3349488941334779,2.288965463011934
1779897600000,BUY,83.99,-0.0385656515237947,2.2958478106795277
1779897600000,BUY,83.81,-0.03848300100261025,2.2958478106795277
1779897600000,SELL,84.17,0.3359560018323723,2.2958478106795277
1779897600000,SELL,83.99,0.3361213028747086,2.2958478106795277
1779901200000,BUY,83.26,-0.03858862608547721,2.317356839147082
1779901200000,SELL,83.44,0.3397801291830846,2.317356839147082
1779904800000,BUY,83.81,-0.03858893897684074,2.3021679380050553
1779904800000,BUY,83.62,-0.03850145659519655,2.3021679380050553
1779904800000,BUY,83.44,-0.038418578549428366,2.3021679380050553
1779904800000,BUY,83.26,-0.03833570050366018,2.3021679380050553
1779904800000,SELL,83.8,0.3372215595589635,2.3021679380050553
1779904800000,SELL,83.62,0.33738731565053254,2.3021679380050553
1779904800000,SELL,83.44,0.3375530717420362,2.3021679380050553
1779908400000,SELL,83.99,0.3370465947956751,2.3021679380050553
1779915600000,FLATTEN,82.437,-7.321876438481923e-17,4.440892098500626e-15
1779919200000,BUY,82.26,-0.038563231323132316,2.343984398439844
1779919200000,SELL,82.44,0.3446219621962023,2.343984398439844
1779922800000,BUY,82.26,-0.038578678522599,2.344923323766046
1779922800000,SELL,82.44,0.3447600067533618,2.344923323766046
1779930000000,BUY,82.08,-0.03855885132558486,2.348857902386992
1779930000000,BUY,81.9,-0.038474292441098935,2.348857902386992
1779930000000,SELL,82.26,0.345507602009533,2.348857902386992
1779930000000,SELL,82.08,0.3456767197784715,2.348857902386992
1779951600000,BUY,81.18,-0.03862684729064039,2.3790864308105686
1779951600000,BUY,81.0,-0.038541200179131214,2.3790864308105686
1779951600000,SELL,81.18,0.3509818629646378,2.3790864308105686
1779958800000,BUY,81.18,-0.03863588770771487,2.379643243884877
1779958800000,BUY,81.0,-0.03855022055093501,2.379643243884877
1779958800000,SELL,81.18,0.3510640084838643,2.379643243884877
1779969600000,BUY,81.0,-0.03859395792950283,2.3823430820680755
1779969600000,SELL,81.18,0.3514623102113553,2.3823430820680755
1779976800000,BUY,81.0,-0.03856542230397731,2.380581623702303
1779976800000,SELL,81.36,0.3508105687415856,2.3790864308105686
1779976800000,SELL,81.36,0.3508926741702708,2.379643243884877
1779976800000,SELL,81.18,0.35120244578156956,2.380581623702303
1779980400000,BUY,81.0,-0.03858586854912652,2.381843737600402
1779980400000,SELL,81.18,0.35138864292072836,2.381843737600402
1779984000000,BUY,81.9,-0.03857372254846443,2.3549281165118696
1779984000000,BUY,81.72,-0.03848894513627,2.3549281165118696
1779984000000,BUY,81.54,-0.03840416772407557,2.3549281165118696
1779984000000,BUY,81.36,-0.03831939031188114,2.3549281165118696
1779984000000,BUY,81.18,-0.03823461289968672,2.3549281165118696
1779984000000,BUY,81.0,-0.03814983548749229,2.3549281165118696
1779984000000,SELL,82.08,0.34657006105080146,2.3549281165118696
1779984000000,SELL,81.9,0.34673961587522373,2.3549281165118696
1779984000000,SELL,81.72,0.34690917069957916,2.3549281165118696
1779984000000,SELL,81.54,0.3470787255240015,2.3549281165118696
1779984000000,SELL,81.36,0.34724828034835686,2.3549281165118696
1779984000000,SELL,81.18,0.3474178351727792,2.3549281165118696
1779987600000,BUY,82.08,-0.038552288834932676,2.348458140529525
1779987600000,BUY,81.9,-0.03846774434187362,2.348458140529525
1779987600000,SELL,82.26,0.34544879863934697,2.348458140529525
1779987600000,SELL,82.08,0.3456178876254318,2.348458140529525
1779991200000,BUY,82.26,-0.03835427831686807,2.3312836321947525
1779991200000,SELL,82.44,0.34275464473978406,2.3312836321947525
1779998400000,BUY,82.26,-0.03863495462999494,2.3483439478479777
1779998400000,BUY,82.08,-0.0385504142478724,2.3483439478479777
1779998400000,BUY,81.9,-0.03846587386574988,2.3483439478479777
1779998400000,BUY,81.72,-0.03838133348362735,2.3483439478479777
1779998400000,SELL,82.44,0.3452629205883837,2.3483439478479777
1779998400000,SELL,82.26,0.3454320013526621,2.3483439478479777
1779998400000,SELL,82.08,0.34560108211687385,2.3483439478479777
1779998400000,SELL,81.9,0.34577016288115225,2.3483439478479777
1780002000000,BUY,82.26,-0.038578678522599,2.344923323766046
1780002000000,SELL,82.44,0.3447600067533618,2.344923323766046
1780005600000,BUY,81.9,-0.03859301129156725,2.356105695455876
1780005600000,SELL,82.08,0.3467433629888329,2.356105695455876
1780012800000,BUY,82.26,-0.038627441664668666,2.347887288151511
1780012800000,BUY,82.08,-0.038542917722295206,2.347887288151511
1780012800000,SELL,82.26,0.3453648285379507,2.347887288151511
1780016400000,BUY,82.08,-0.038597803452602504,2.3512307171419655
1780016400000,SELL,82.26,0.3458566335687306,2.3512307171419655
1780023600000,BUY,81.54,-0.03861552621726186,2.3678885342937117
1780023600000,SELL,81.72,0.34881839576385776,2.3678885342937117
1780027200000,BUY,81.72,-0.03855568543995844,2.359011590795303
1780027200000,BUY,81.54,-0.03847076102268981,2.359011590795303
1780027200000,BUY,81.36,-0.03838583660542118,2.359011590795303
1780027200000,SELL,81.9,0.34734086662871655,2.359011590795303
1780027200000,SELL,81.72,0.34751071546322027,2.359011590795303
1780027200000,SELL,81.54,0.34768056429779104,2.359011590795303
1780030800000,BUY,81.9,-0.03857372254846443,2.3549281165118696
1780030800000,SELL,82.08,0.34657006105080146,2.3549281165118696
1780034400000,BUY,82.08,-0.03855416360431253,2.348572344317284
1780034400000,SELL,82.44,0.3451957806531704,2.347887288151511
1780034400000,SELL,82.26,0.3454655975597112,2.348572344317284
1780038000000,BUY,82.08,-0.03858089889380189,2.3502009560064505
1780038000000,BUY,81.9,-0.038496291659385666,2.3502009560064505
1780038000000,SELL,82.26,0.34570515982474087,2.3502009560064505
1780038000000,SELL,82.08,0.34587437429353995,2.3502009560064505
1780045200000,BUY,82.26,-0.0385721236541048,2.3445248999577433
1780045200000,SELL,82.44,0.3447014288913699,2.3445248999577433
1780048800000,BUY,82.08,-0.038624599321268216,2.352863019083103
1780048800000,SELL,82.26,0.34609673865506413,2.352863019083103
1780052400000,BUY,81.72,-0.03862880048404175,2.363485100589926
1780052400000,BUY,81.54,-0.03854371502042052,2.363485100589926
1780052400000,SELL,81.9,0.3479995462108768,2.363485100589926
1780052400000,SELL,81.72,0.34816971713808575,2.363485100589926
1780056000000,BUY,81.36,-0.03859082873520116,2.3716094355457935
1780056000000,SELL,81.54,0.3495372850484974,2.3716094355457935
1780059600000,BUY,81.36,-0.03861880100562116,2.373328478713198
1780059600000,BUY,81.18,-0.038533361180387485,2.373328478713198
1780059600000,SELL,81.54,0.3497906445066821,2.373328478713198
1780059600000,SELL,81.36,0.3499615241571158,2.373328478713198
1780063200000,BUY,81.18,-0.03858313241155342,2.376393964742142
1780063200000,BUY,81.0,-0.0384975822288227,2.376393964742142
1780063200000,SELL,81.36,0.3504135484649997,2.376393964742142
1780063200000,SELL,81.18,0.3505846488304949,2.376393964742142
1780066800000,BUY,82.26,-0.03850856351674207,2.3406615315306385
1780066800000,BUY,82.08,-0.03842429970160696,2.3406615315306385
1780066800000,BUY,81.9,-0.03834003588647186,2.3406615315306385
1780066800000,BUY,81.72,-0.038255772071336756,2.3406615315306385
1780066800000,BUY,81.54,-0.03817150825620166,2.3406615315306385
1780066800000,BUY,81.36,-0.03808724444106655,2.3406615315306385
1780066800000,BUY,81.18,-0.03800298062593145,2.3406615315306385
1780066800000,SELL,82.44,0.3441334210117433,2.3406615315306385
1780066800000,SELL,82.26,0.3443019486420468,2.3406615315306385
1780066800000,SELL,82.08,0.3444704762722837,2.3406615315306385
1780066800000,SELL,81.9,0.34463900390258717,2.3406615315306385
1780066800000,SELL,81.72,0.3448075315328241,2.3406615315306385
1780066800000,SELL,81.54,0.34497605916312757,2.3406615315306385
1780066800000,SELL,81.36,0.34514458679336457,2.3406615315306385
1780070400000,BUY,82.26,-0.03834317307154476,2.330608623361582
1780070400000,SELL,82.44,0.34265540224109603,2.330608623361582
1780077600000,BUY,81.9,-0.03857795501095024,2.35518650860502
1780077600000,SELL,82.08,0.3466080880983662,2.35518650860502
1780081200000,BUY,81.9,-0.03858030678035799,2.3553300842709395
1780081200000,BUY,81.72,-0.03849551489732424,2.3553300842709395
1780081200000,BUY,81.54,-0.038410723014290486,2.3553300842709395
1780081200000,SELL,82.08,0.3466292178419682,2.3553300842709395
1780081200000,SELL,81.9,0.3467988016080692,2.3553300842709395
1780081200000,SELL,81.72,0.34696838537410324,2.3553300842709395
1780084800000,BUY,82.08,-0.038587001609450965,2.3505727101273735
1780084800000,SELL,82.26,0.34575984336891213,2.3505727101273735
1780092000000,BUY,81.9,-0.038615617761131774,2.3574858218029164
1780092000000,BUY,81.72,-0.03853074827154687,2.3574858218029164
1780092000000,SELL,81.9,0.3471162124022775,2.3574858218029164
1780095600000,BUY,81.9,-0.03859630641968875,2.3563068632288613
1780099200000,BUY,82.08,-0.038555569801010645,2.3486580044475294
1780099200000,SELL,82.08,0.34694647342307416,2.3574858218029164
1780099200000,SELL,82.08,0.34677296844764766,2.3563068632288613
1780099200000,SELL,82.26,0.34547819782222977,2.3486580044475294
1780102800000,BUY,82.26,-0.038391342305094805,2.3335364882746656
1780102800000,SELL,82.44,0.3430858686520772,2.3335364882746656
1780113600000,BUY,82.26,-0.03862509446219523,2.347744618416924
1780113600000,BUY,82.08,-0.038540575655932226,2.347744618416924
1780113600000,BUY,81.9,-0.03845605684966922,2.347744618416924
1780113600000,SELL,82.44,0.34517480477811247,2.347744618416924
1780113600000,SELL,82.26,0.3453438423906719,2.347744618416924
1780113600000,SELL,82.08,0.34551288000316455,2.347744618416924
1780117200000,BUY,82.26,-0.03849643615750279,2.33992439566635
1780117200000,SELL,82.44,0.3440250443484321,2.33992439566635
1780124400000,BUY,82.26,-0.03860351357618454,2.3464328699358457
1780124400000,SELL,82.44,0.3449819462694304,2.3464328699358457
1780131600000,BUY,82.26,-0.038618523812574704,2.347345235386257
1780135200000,SELL,82.44,0.3451160858874117,2.347345235386257
1780138800000,BUY,82.26,-0.03862509446219523,2.347744618416924
1780138800000,SELL,82.44,0.34517480477811247,2.347744618416924
1780142400000,BUY,82.26,-0.038571187426149255,2.344467993322955
1780146000000,BUY,82.26,-0.03855247240659485,2.343330440468931
1780146000000,SELL,82.44,0.3446930622502968,2.344467993322955
1780146000000,SELL,82.44,0.3445258146794868,2.343330440468931
1780236000000,BUY,81.9,-0.03862504494187518,2.358061351762831
1780236000000,SELL,82.08,0.3470311730162149,2.358061351762831
1780243200000,BUY,81.54,-0.038632099607709365,2.368904807929198
1780243200000,BUY,81.36,-0.038546819034623904,2.368904807929198
1780243200000,SELL,81.72,0.34896810506564846,2.368904807929198
1780243200000,SELL,81.54,0.3491386662118531,2.368904807929198
1780246800000,BUY,81.72,-0.038584426693921994,2.360770110983969
1780246800000,BUY,81.54,-0.038499438969926573,2.360770110983969
1780246800000,SELL,81.72,0.34776976658925296,2.360770110983969
1780254000000,BUY,81.54,-0.03863257334219222,2.368933857137124
1780254000000,BUY,81.36,-0.038547291723335285,2.368933857137124
1780254000000,SELL,81.72,0.34897238436256656,2.368933857137124
1780254000000,SELL,81.54,0.34914294760031406,2.368933857137124
1780257600000,BUY,81.9,-0.0386241020166758,2.3580037861218437
1780257600000,BUY,81.72,-0.038539213880375414,2.3580037861218437
1780257600000,SELL,81.9,0.3475997911412957,2.360770110983969
1780257600000,SELL,81.9,0.3471924774685964,2.3580037861218437
1780261200000,BUY,82.26,-0.038635424287365654,2.3483724949772458
1780261200000,BUY,82.08,-0.03855088287754647,2.3483724949772458
1780261200000,BUY,81.9,-0.03846634146772729,2.3483724949772458
1780261200000,SELL,82.08,0.34702270119596207,2.3580037861218437
1780261200000,SELL,82.26,0.34543620052118895,2.3483724949772458
1780261200000,SELL,82.08,0.345605283340794,2.3483724949772458
1780264800000,BUY,82.26,-0.03852957124342053,2.3419384417347757
1780264800000,BUY,82.08,-0.03844526145951808,2.3419384417347757
1780264800000,SELL,82.44,0.34526711770151725,2.3483724949772458
1780264800000,SELL,82.44,0.3443211574575964,2.3419384417347757
1780264800000,SELL,82.26,0.3444897770254345,2.3419384417347757
1780268400000,BUY,82.26,-0.0385660389846775,2.3441550562045648
1780268400000,BUY,82.08,-0.03848164940265414,2.3441550562045648
1780268400000,SELL,82.44,0.3446470529834026,2.3441550562045648
1780268400000,SELL,82.26,0.3448158321474826,2.3441550562045648
1780275600000,BUY,81.72,-0.03863541808036559,2.3638899951276056
1780275600000,SELL,81.9,0.34805916288260474,2.3638899951276056
1780279200000,BUY,82.26,-0.038457772957180045,2.3375743348638487
1780279200000,BUY,82.08,-0.03837362028112494,2.3375743348638487
1780279200000,BUY,81.9,-0.03828946760506984,2.3375743348638487
1780279200000,BUY,81.72,-0.038205314929014744,2.3375743348638487
1780279200000,SELL,82.44,0.3436795290090052,2.3375743348638487
1780279200000,SELL,82.26,0.34384783436114863,2.3375743348638487
1780279200000,SELL,82.08,0.34401613971322564,2.3375743348638487
1780279200000,SELL,81.9,0.344184445065369,2.3375743348638487
1780286400000,BUY,81.9,-0.038590657973074406,2.3559620252182176
1780286400000,SELL,82.08,0.34672221932729724,2.3559620252182176
1780290000000,BUY,81.72,-0.038611794212733405,2.3624445798295035
1780290000000,SELL,81.9,0.3478463399341122,2.3624445798295035
1780293600000,BUY,81.36,-0.038614531428328935,2.3730660907281793
1780293600000,BUY,81.18,-0.03852910104906272,2.3730660907281793
1780293600000,SELL,81.54,0.34975197271589814,2.3730660907281793
